vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight 
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.87
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.28
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.55
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.55
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.57
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.44
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.63
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.35
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.64
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.56
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.5
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.67
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.48
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.06
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.06
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.83
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.72
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.95
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.03
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.96
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.91
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.29
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.85
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.78
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.08
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.71
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.82
11004,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.84
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.04
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.14
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.05
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.71
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.95
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.01
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.98
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,1.06
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.84
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.97
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.93
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.88
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.78
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.63
11003,11280 x 11281,11280,11281,(F) Fat,05/12,16,1,0.89
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.88
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.68
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,1.08
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,1.03
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.97
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.74
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.71
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.98
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.93
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.37
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.86
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.97
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,1.03
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.72
10997,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.92
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.78
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.83
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.79
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.67
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.64
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.85
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.96
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.75
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.88
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.81
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.81
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.65
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,1.01
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.6
10996,11280 x 11281,11280,11281,(N) Normal,05/12,16,1,0.73
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.23
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.19
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.14
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.14
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.4
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.29
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.35
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.08
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.26
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,0.91
10989,11279 x 11280,11279,11280,(F) Fat,05/12,16,1,1.21
10982,11279 x 11280,11279,11280,(N) Normal,05/12,16,3,4.37
10982,11279 x 11280,11279,11280,(N) Normal,05/12,16,3,3.11
10982,11279 x 11280,11279,11280,(N) Normal,05/12,16,3,3.76
10982,11279 x 11280,11279,11280,(N) Normal,05/12,16,3,3.74
10982,11279 x 11280,11279,11280,(N) Normal,05/12,16,3,4.13
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.21
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.17
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.05
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.11
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.23
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.17
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.12
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,0.97
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.02
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.11
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.2
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.03
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.14
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.11
10933,11275 x 11277,11275,11277,(F) Fat,04/12,15,1,1.09
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.53
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.53
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.41
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.31
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.15
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.28
10927,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.2
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.24
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.62
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.29
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.09
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.17
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.04
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.24
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.11
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.09
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,0.57
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.08
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1.12
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,0.51
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,1
10926,11275 x 11277,11275,11277,(N) Normal,04/12,15,1,0.59
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.86
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.89
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.75
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.74
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.69
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.78
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.87
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.76
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.74
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.79
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.42
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.1
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.23
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.96
10906,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.77
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.43
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.09
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.24
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.2
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.02
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.01
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.63
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.38
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.92
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.03
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.04
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,1.27
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.76
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.85
10905,11273 x 11274,11273,11274,(F) Fat,04/12,15,1,0.62
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.88
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.86
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,1.23
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.41
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.65
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.54
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.76
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.71
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.45
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.64
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.56
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.77
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,1.24
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.45
10899,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.87
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.27
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.62
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,1.29
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.42
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.57
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.54
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.52
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.64
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.2
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.66
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.9
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.98
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,1
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.73
10898,11273 x 11274,11273,11274,(N) Normal,04/12,15,1,0.68
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.89
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.96
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,1
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.85
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,1.04
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,1.13
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,1.05
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.99
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.94
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.87
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.96
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,1.1
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,1.07
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.89
10891,11272 x 11273,11272,11273,(F) Fat,04/12,15,1,0.94
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,1.13
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,1.49
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,1.03
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.7
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,1.09
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.78
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.77
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.82
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.89
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.85
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,1.39
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.97
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,1.11
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.58
10884,11272 x 11273,11272,11273,(N) Normal,04/12,15,1,0.9
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.13
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.14
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.79
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.76
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.63
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.94
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.39
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.14
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.93
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.72
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.71
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.87
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.67
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.81
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.88
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.92
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.92
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.85
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.86
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.71
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.94
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.91
10836,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.79
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.98
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.89
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.57
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.5
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.48
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.89
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.83
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.01
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.55
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.64
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.88
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,1.2
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.71
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.89
10835,11267 x 11268,11267,11268,(F) Fat,04/12,15,1,0.76
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.81
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.19
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.06
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.91
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.87
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.71
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.02
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.17
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.89
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.04
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.08
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.78
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.48
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.54
10829,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.71
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.92
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.23
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.94
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.06
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.01
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.9
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.76
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.95
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.92
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.82
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.98
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.56
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.99
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,1.14
10828,11267 x 11268,11267,11268,(N) Normal,04/12,15,1,0.79
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.03
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.19
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.14
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.08
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.21
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.07
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.99
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.19
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.87
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.11
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.02
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.09
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.9
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.03
10794,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.75
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.13
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.91
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.06
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.01
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.49
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.89
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.9
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.9
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.01
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.95
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,1.05
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.91
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.84
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.84
10793,11259 x 11264,11259,11264,(F) Fat,04/12,15,1,0.98
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.99
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.09
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.11
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.03
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.91
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.07
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.83
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.07
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.04
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.63
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.86
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.75
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.68
10787,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.53
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.19
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.24
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.11
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.13
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.42
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.14
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.84
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,0.92
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.01
10786,11259 x 11264,11259,11264,(N) Normal,04/12,15,1,1.12
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.21
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.12
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,0.99
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.02
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,0.95
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,0.99
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.03
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.23
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.25
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.15
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.23
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.11
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.14
10779,11257 x 11258,11257,11258,(F) Fat,04/12,15,1,1.15
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.77
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.32
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.25
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.39
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.4
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.57
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.5
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.52
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.43
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,0.91
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,0.58
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.09
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.3
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.05
10772,11257 x 11258,11257,11258,(N) Normal,04/12,15,1,1.36
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,1.03
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.62
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.83
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.7
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.54
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.82
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.72
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.75
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.66
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.58
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.22
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.48
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.87
10766,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.77
10765,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.95
10765,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.96
10765,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,0.94
10765,11244 x 11247,11244,11247,(F) Fat,04/12,14,1,1.05
